,Summary,Price,Brand,Condition,Category,Site
248,"sold  sep 16, 2019new reformation sammi ribbed turtleneck mini dress lipstick red size small $148",58.98,Reformation,New,dresses,eBay
249,"sold  sep 15, 2019nwt new reformation crimini slipdress in size 10 ",75.00,Reformation,New,dresses,eBay
250,"sold  sep 15, 2019reformation zoe side slit midi skirt bebe size 6 sold out",140.00,Reformation,New,bottoms,eBay
251,"sold  sep 15, 2019new reformation lilah mini dress size small cap sleeve sheath keyhole 5248",79.99,Reformation,New,dresses,eBay
252,"sold  sep 15, 2019reformation kealy midi dress size 10 blue floral current nwt $218",115.00,Reformation,New,dresses,eBay
253,"sold  sep 15, 2019$200 reformation eileen stripe midi linen dress size 6",149.99,Reformation,New,dresses,eBay
254,"sold  sep 15, 2019reformation women’s bryce 29 ginger cut off relaxed jean shorts new nwt blue",59.99,Reformation,New,bottoms,eBay
255,"sold  sep 15, 2019reformation womens lexi lace up sleeveless square neck denim blouse blue size 4",32.00,Reformation,New,other,eBay
256,"sold  sep 15, 2019reformation black women's size 2 floral vanessa long sleeve dress, nwt!",149.99,Reformation,New,dresses,eBay
257,"sold  sep 15, 2019brand new reformation midi dress. blue. unworn with tags. uk- xs/ us- 0/ eu- 32",124.59,Reformation,New,bras,eBay
258,"sold  sep 15, 2019nwt reformation bridgette bodysuit small brandy melville faithfull",28.00,Reformation,New,bras,eBay
259,"sold  sep 15, 2019nwt reformation rose romper 6 jumpsuit linen christy dawn style",112.00,Reformation,New,jumpsuits,eBay
260,"sold  sep 15, 2019reformation britten dress",150.00,Reformation,New,dresses,eBay
261,"sold  sep 15, 2019reformation emmie lace trim linen camisole white m nwt $52",15.00,Reformation,New,other,eBay
262,"sold  sep 15, 2019reformation persimmon dress, size 4, red/white, perfect condition",54.00,Reformation,New,dresses,eBay
263,"sold  sep 15, 2019nwot reformation bruno dress 2 xs s as seen on lily aldridge and christy dawn",65.00,Reformation,New,dresses,eBay
264,"sold  sep 15, 2019stunning reformation 'heidi' floral midi dress bell sleeve 70s us 0/2 uk 4/6 xs",74.75,Reformation,New,dresses,eBay
265,"sold  sep 15, 2019nwt reformation lou dress small emerald green",89.00,Reformation,New,dresses,eBay
266,"sold  sep 15, 2019nwt reformation jeans black lou dress s",75.00,Reformation,New,bottoms,eBay
267,"sold  sep 15, 2019reformation gisele top",34.99,Reformation,New,tops,eBay
268,"sold  sep 15, 2019reformation bermuda dress size l",38.00,Reformation,New,dresses,eBay
269,"sold  sep 15, 2019reformation tori dress size 12",42.00,Reformation,New,dresses,eBay
270,"sold  sep 15, 2019nwt reformation marci dress in blush pink flare bottom size small $118.00",98.00,Reformation,New,dresses,eBay
271,"sold  sep 15, 2019reformation stevie minidress in ansel size 0",60.00,Reformation,New,dresses,eBay
272,"sold  sep 15, 2019reformation 'barton' wool coat, camel, current season --  xs",299.99,Reformation,New,outerwear,eBay
273,"sold  sep 15, 2019nwt reformation marine jean white high rise wide cropped legs sz 25",89.99,Reformation,New,bottoms,eBay
274,"sold  sep 15, 2019reformation serengeti yellow linen midi dress w/ belt nwot size 8",69.00,Reformation,New,dresses,eBay
275,"sold  sep 15, 2019reformation body con stylish size 8 / xs stunning 80s dress vintage look",26.16,Reformation,New,dresses,eBay
276,"sold  sep 15, 2019reformation red & black velvet onyx dress",100.00,Reformation,New,dresses,eBay
277,"sold  sep 15, 2019brand new reformation alma midi dress leopard sz 2 nwt $218",140.00,Reformation,New,bras,eBay
278,"sold  sep 15, 2019reformation liza dress size 4 silk nwt",100.00,Reformation,New,dresses,eBay
279,"sold  sep 14, 2019nwt reformation black caressa dress small sold out fast",65.00,Reformation,New,dresses,eBay
280,"sold  sep 14, 2019nwt reformation nelly high neck mock top ribbed knit red fitted size xs",35.00,Reformation,New,tops,eBay
281,"sold  sep 14, 2019reformation daisy top size xs",47.00,Reformation,New,tops,eBay
282,"sold  sep 14, 2019reformation bardot tee top ribbed xs s nwt black ballet square neck",40.00,Reformation,New,tops,eBay
283,"sold  sep 14, 2019nwot reformation gwenyth wrap dress - s",249.00,Reformation,New,dresses,eBay
284,"sold  sep 14, 2019reformation nebraska linen dress size 6 nwt $218",105.50,Reformation,New,bras,eBay
285,"sold  sep 14, 2019nwot reformation daryn fletcher jacket small black blazer coat doen $300",128.00,Reformation,New,outerwear,eBay
286,"sold  sep 14, 2019reformation graciella dress - black - size 2",175.00,Reformation,New,dresses,eBay
287,"sold  sep 14, 2019reformation navy blue crepe gavin cap sleeve cutout back high slit midi dress 2",199.95,Reformation,New,dresses,eBay
288,"sold  sep 16, 2019$320 reformation women's roman midi black floral sun dress sleeveless size 12",45.47,Reformation,New,dresses,eBay
289,"sold  sep 16, 2019reformation florence skirt s small bnwt",51.08,Reformation,New,bottoms,eBay
290,"sold  sep 16, 2019reformation navy paisley mini wrap dress size xs nwt",49.82,Reformation,New,dresses,eBay
291,"sold  sep 16, 2019$78 reformation iris ribbed button down top size s small ",49.99,Reformation,New,tops,eBay
292,"sold  sep 16, 2019reformation lasker coat size medium",66.00,Reformation,New,outerwear,eBay
293,"sold  sep 16, 2019reformation lasker coat size medium",65.00,Reformation,New,outerwear,eBay
294,"sold  sep 16, 2019reformation blush wrap style midi dress size s, uk8-10 new",74.75,Reformation,New,dresses,eBay
295,"sold  sep 16, 2019nwot reformation white linen long dress side slit apron style size small",60.00,Reformation,New,dresses,eBay
296,"sold  sep 16, 2019new! reformation | clark striped ribbed tee shirt blue white long sleeve fitted",39.99,Reformation,New,tops,eBay
297,"sold  sep 16, 2019reformation henna wrap fringe dress black xs new",48.20,Reformation,New,dresses,eBay
298,"sold  sep 16, 2019new reformation sammi ribbed turtleneck mini dress lipstick red size small $148",58.98,Reformation,New,dresses,eBay
299,"sold  sep 15, 2019nwt new reformation crimini slipdress in size 10 ",75.00,Reformation,New,dresses,eBay
300,"sold  sep 15, 2019reformation zoe side slit midi skirt bebe size 6 sold out",140.00,Reformation,New,bottoms,eBay
301,"sold  sep 15, 2019new reformation lilah mini dress size small cap sleeve sheath keyhole 5248",79.99,Reformation,New,dresses,eBay
302,"sold  sep 15, 2019reformation kealy midi dress size 10 blue floral current nwt $218",115.00,Reformation,New,dresses,eBay
303,"sold  sep 15, 2019$200 reformation eileen stripe midi linen dress size 6",149.99,Reformation,New,dresses,eBay
304,"sold  sep 15, 2019reformation women’s bryce 29 ginger cut off relaxed jean shorts new nwt blue",59.99,Reformation,New,bottoms,eBay
305,"sold  sep 15, 2019reformation womens lexi lace up sleeveless square neck denim blouse blue size 4",32.00,Reformation,New,other,eBay
306,"sold  sep 15, 2019reformation black women's size 2 floral vanessa long sleeve dress, nwt!",149.99,Reformation,New,dresses,eBay
307,"sold  sep 15, 2019brand new reformation midi dress. blue. unworn with tags. uk- xs/ us- 0/ eu- 32",124.59,Reformation,New,bras,eBay
308,"sold  sep 15, 2019nwt reformation bridgette bodysuit small brandy melville faithfull",28.00,Reformation,New,bras,eBay
309,"sold  sep 15, 2019nwt reformation rose romper 6 jumpsuit linen christy dawn style",112.00,Reformation,New,jumpsuits,eBay
310,"sold  sep 15, 2019reformation britten dress",150.00,Reformation,New,dresses,eBay
311,"sold  sep 15, 2019reformation emmie lace trim linen camisole white m nwt $52",15.00,Reformation,New,other,eBay
312,"sold  sep 15, 2019reformation persimmon dress, size 4, red/white, perfect condition",54.00,Reformation,New,dresses,eBay
313,"sold  sep 15, 2019nwot reformation bruno dress 2 xs s as seen on lily aldridge and christy dawn",65.00,Reformation,New,dresses,eBay
314,"sold  sep 15, 2019stunning reformation 'heidi' floral midi dress bell sleeve 70s us 0/2 uk 4/6 xs",74.75,Reformation,New,dresses,eBay
315,"sold  sep 15, 2019nwt reformation lou dress small emerald green",89.00,Reformation,New,dresses,eBay
316,"sold  sep 15, 2019nwt reformation jeans black lou dress s",75.00,Reformation,New,bottoms,eBay
317,"sold  sep 15, 2019reformation gisele top",34.99,Reformation,New,tops,eBay
318,"sold  sep 15, 2019reformation bermuda dress size l",38.00,Reformation,New,dresses,eBay
319,"sold  sep 15, 2019reformation tori dress size 12",42.00,Reformation,New,dresses,eBay
320,"sold  sep 15, 2019nwt reformation marci dress in blush pink flare bottom size small $118.00",98.00,Reformation,New,dresses,eBay
321,"sold  sep 15, 2019reformation stevie minidress in ansel size 0",60.00,Reformation,New,dresses,eBay
322,"sold  sep 15, 2019reformation 'barton' wool coat, camel, current season --  xs",299.99,Reformation,New,outerwear,eBay
323,"sold  sep 15, 2019nwt reformation marine jean white high rise wide cropped legs sz 25",89.99,Reformation,New,bottoms,eBay
324,"sold  sep 15, 2019reformation serengeti yellow linen midi dress w/ belt nwot size 8",69.00,Reformation,New,dresses,eBay
325,"sold  sep 15, 2019reformation body con stylish size 8 / xs stunning 80s dress vintage look",26.16,Reformation,New,dresses,eBay
326,"sold  sep 15, 2019reformation red & black velvet onyx dress",100.00,Reformation,New,dresses,eBay
327,"sold  sep 15, 2019brand new reformation alma midi dress leopard sz 2 nwt $218",140.00,Reformation,New,bras,eBay
328,"sold  sep 15, 2019reformation liza dress size 4 silk nwt",100.00,Reformation,New,dresses,eBay
329,"sold  sep 14, 2019nwt reformation black caressa dress small sold out fast",65.00,Reformation,New,dresses,eBay
330,"sold  sep 14, 2019nwt reformation nelly high neck mock top ribbed knit red fitted size xs",35.00,Reformation,New,tops,eBay
331,"sold  sep 14, 2019reformation daisy top size xs",47.00,Reformation,New,tops,eBay
332,"sold  sep 14, 2019reformation bardot tee top ribbed xs s nwt black ballet square neck",40.00,Reformation,New,tops,eBay
333,"sold  sep 14, 2019nwot reformation gwenyth wrap dress - s",249.00,Reformation,New,dresses,eBay
334,"sold  sep 14, 2019reformation nebraska linen dress size 6 nwt $218",105.50,Reformation,New,bras,eBay
335,"sold  sep 14, 2019nwot reformation daryn fletcher jacket small black blazer coat doen $300",128.00,Reformation,New,outerwear,eBay
336,"sold  sep 16, 2019$320 reformation women's roman midi black floral sun dress sleeveless size 12",45.47,Reformation,New,dresses,eBay
337,"sold  sep 16, 2019reformation florence skirt s small bnwt",51.08,Reformation,New,bottoms,eBay
338,"sold  sep 16, 2019reformation navy paisley mini wrap dress size xs nwt",49.82,Reformation,New,dresses,eBay
339,"sold  sep 16, 2019$78 reformation iris ribbed button down top size s small ",49.99,Reformation,New,tops,eBay
340,"sold  sep 16, 2019reformation lasker coat size medium",66.00,Reformation,New,outerwear,eBay
341,"sold  sep 16, 2019reformation lasker coat size medium",65.00,Reformation,New,outerwear,eBay
342,"sold  sep 16, 2019reformation blush wrap style midi dress size s, uk8-10 new",74.75,Reformation,New,dresses,eBay
343,"sold  sep 16, 2019nwot reformation white linen long dress side slit apron style size small",60.00,Reformation,New,dresses,eBay
344,"sold  sep 16, 2019new! reformation | clark striped ribbed tee shirt blue white long sleeve fitted",39.99,Reformation,New,tops,eBay
345,"sold  sep 16, 2019reformation henna wrap fringe dress black xs new",48.20,Reformation,New,dresses,eBay
346,"sold  sep 16, 2019new reformation sammi ribbed turtleneck mini dress lipstick red size small $148",58.98,Reformation,New,dresses,eBay
347,"sold  sep 15, 2019nwt new reformation crimini slipdress in size 10 ",75.00,Reformation,New,dresses,eBay
348,"sold  sep 15, 2019reformation zoe side slit midi skirt bebe size 6 sold out",140.00,Reformation,New,bottoms,eBay
349,"sold  sep 15, 2019new reformation lilah mini dress size small cap sleeve sheath keyhole 5248",79.99,Reformation,New,dresses,eBay
350,"sold  sep 15, 2019reformation kealy midi dress size 10 blue floral current nwt $218",115.00,Reformation,New,dresses,eBay
351,"sold  sep 15, 2019$200 reformation eileen stripe midi linen dress size 6",149.99,Reformation,New,dresses,eBay
352,"sold  sep 15, 2019reformation women’s bryce 29 ginger cut off relaxed jean shorts new nwt blue",59.99,Reformation,New,bottoms,eBay
353,"sold  sep 15, 2019reformation womens lexi lace up sleeveless square neck denim blouse blue size 4",32.00,Reformation,New,other,eBay
354,"sold  sep 15, 2019reformation black women's size 2 floral vanessa long sleeve dress, nwt!",149.99,Reformation,New,dresses,eBay
355,"sold  sep 15, 2019brand new reformation midi dress. blue. unworn with tags. uk- xs/ us- 0/ eu- 32",124.59,Reformation,New,bras,eBay
356,"sold  sep 15, 2019nwt reformation bridgette bodysuit small brandy melville faithfull",28.00,Reformation,New,bras,eBay
357,"sold  sep 15, 2019nwt reformation rose romper 6 jumpsuit linen christy dawn style",112.00,Reformation,New,jumpsuits,eBay
358,"sold  sep 15, 2019reformation britten dress",150.00,Reformation,New,dresses,eBay
359,"sold  sep 15, 2019reformation emmie lace trim linen camisole white m nwt $52",15.00,Reformation,New,other,eBay
360,"sold  sep 15, 2019reformation persimmon dress, size 4, red/white, perfect condition",54.00,Reformation,New,dresses,eBay
361,"sold  sep 15, 2019nwot reformation bruno dress 2 xs s as seen on lily aldridge and christy dawn",65.00,Reformation,New,dresses,eBay
362,"sold  sep 15, 2019stunning reformation 'heidi' floral midi dress bell sleeve 70s us 0/2 uk 4/6 xs",74.75,Reformation,New,dresses,eBay
363,"sold  sep 15, 2019nwt reformation lou dress small emerald green",89.00,Reformation,New,dresses,eBay
364,"sold  sep 15, 2019nwt reformation jeans black lou dress s",75.00,Reformation,New,bottoms,eBay
365,"sold  sep 15, 2019reformation gisele top",34.99,Reformation,New,tops,eBay
366,"sold  sep 15, 2019reformation bermuda dress size l",38.00,Reformation,New,dresses,eBay
367,"sold  sep 15, 2019reformation tori dress size 12",42.00,Reformation,New,dresses,eBay
368,"sold  sep 15, 2019nwt reformation marci dress in blush pink flare bottom size small $118.00",98.00,Reformation,New,dresses,eBay
369,"sold  sep 15, 2019reformation stevie minidress in ansel size 0",60.00,Reformation,New,dresses,eBay
370,"sold  sep 15, 2019reformation 'barton' wool coat, camel, current season --  xs",299.99,Reformation,New,outerwear,eBay
371,"sold  sep 15, 2019nwt reformation marine jean white high rise wide cropped legs sz 25",89.99,Reformation,New,bottoms,eBay
372,"sold  sep 15, 2019reformation serengeti yellow linen midi dress w/ belt nwot size 8",69.00,Reformation,New,dresses,eBay
373,"sold  sep 15, 2019reformation body con stylish size 8 / xs stunning 80s dress vintage look",26.16,Reformation,New,dresses,eBay
374,"sold  sep 15, 2019reformation red & black velvet onyx dress",100.00,Reformation,New,dresses,eBay
375,"sold  sep 15, 2019brand new reformation alma midi dress leopard sz 2 nwt $218",140.00,Reformation,New,bras,eBay
376,"sold  sep 15, 2019reformation liza dress size 4 silk nwt",100.00,Reformation,New,dresses,eBay
377,"sold  sep 14, 2019nwt reformation black caressa dress small sold out fast",65.00,Reformation,New,dresses,eBay
378,"sold  sep 14, 2019nwt reformation nelly high neck mock top ribbed knit red fitted size xs",35.00,Reformation,New,tops,eBay
379,"sold  sep 14, 2019reformation daisy top size xs",47.00,Reformation,New,tops,eBay
380,"sold  sep 14, 2019reformation bardot tee top ribbed xs s nwt black ballet square neck",40.00,Reformation,New,tops,eBay
381,"sold  sep 14, 2019nwot reformation gwenyth wrap dress - s",249.00,Reformation,New,dresses,eBay
382,"sold  sep 14, 2019reformation nebraska linen dress size 6 nwt $218",105.50,Reformation,New,bras,eBay
383,"sold  sep 14, 2019nwot reformation daryn fletcher jacket small black blazer coat doen $300",128.00,Reformation,New,outerwear,eBay
384,"sold  sep 16, 2019$320 reformation women's roman midi black floral sun dress sleeveless size 12",45.47,Reformation,New,dresses,eBay
385,"sold  sep 16, 2019reformation florence skirt s small bnwt",51.08,Reformation,New,bottoms,eBay
